tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2005-1720,Bangkok,Hard,32,A,20050926,3,104180,,,Gilles Muller,L,193,LUX,22.3846680356,66,558,102882,,WC,Mark Philippoussis,R,196,AUS,28.8843258042,203,188,7-6(5) 2-6 7-5,3,R32,123,18,5,97,52,38,27,16,5,8,14,5,89,52,43,22,16,3,5
2005-1720,Bangkok,Hard,32,A,20050926,4,103632,8,,Luis Horna,R,180,PER,25.0321697467,64,580,104371,,,Ivo Minar,R,183,CZE,21.3497604381,70,509,4-6 7-6(6) 6-4,3,R32,114,11,1,85,52,39,23,16,0,3,15,2,100,55,43,25,16,2,5
2005-1720,Bangkok,Hard,32,A,20050926,5,103163,4,,Tommy Haas,R,188,GER,27.4825462012,39,880,103789,,,Irakli Labadze,L,188,GEO,24.2984257358,147,292,6-3 4-6 6-4,3,R32,114,10,6,86,49,41,17,15,2,5,9,2,101,65,41,17,14,6,10
2005-1720,Bangkok,Hard,32,A,20050926,6,104499,,,Jimmy Wang,R,178,TPE,20.629705681,102,410,103240,,,Kevin Kim,R,180,USA,27.1704312115,79,481,6-3 7-6(8),3,R32,83,7,1,66,39,30,20,11,0,1,1,1,73,52,38,7,10,2,4
2005-1720,Bangkok,Hard,32,A,20050926,7,104098,,,Dmitry Tursunov,R,185,RUS,22.7898699521,131,317,102231,,,Alex Calatrava,R,190,ESP,32.2847364819,186,219,2-6 6-3 7-5,3,R32,116,11,2,93,59,43,14,15,8,12,2,3,82,52,35,15,14,1,5
2005-1720,Bangkok,Hard,32,A,20050926,8,103813,6,,Jarkko Nieminen,L,185,FIN,24.1779603012,42,852,102344,,,Karol Kucera,R,188,SVK,31.5646817248,146,292,6-1 3-1 RET,3,R32,42,2,0,29,22,19,2,5,0,0,2,0,34,18,7,8,6,1,5
2005-1720,Bangkok,Hard,32,A,20050926,9,104417,5,,Robin Soderling,R,193,SWE,21.1170431211,41,865,103503,,,Robin Vik,R,183,CZE,25.6399726215,71,496,4-6 6-1 6-2,3,R32,102,14,2,85,49,39,17,13,9,11,6,6,97,63,40,11,12,10,15
2005-1720,Bangkok,Hard,32,A,20050926,10,104918,,WC,Andy Murray,R,190,GBR,18.3682409309,109,396,102567,,,George Bastl,R,183,SUI,30.4887063655,124,344,6-2 6-4,3,R32,88,7,3,55,26,22,14,9,1,2,2,2,72,46,26,10,9,9,13
2005-1720,Bangkok,Hard,32,A,20050926,11,102143,,Q,Nicolas Thomann,R,183,FRA,32.8240930869,285,122,101868,,,Dick Norman,L,203,BEL,34.5735797399,113,380,6-4 7-6(3),3,R32,80,8,2,57,41,35,12,11,0,1,17,6,69,43,33,12,11,4,6
2005-1720,Bangkok,Hard,32,A,20050926,12,104068,3,,Robby Ginepri,R,183,USA,22.970568104,21,1240,103821,,,Danai Udomchoke,R,173,THA,24.1259411362,144,295,4-6 6-3 6-1,3,R32,96,4,3,82,52,37,16,13,1,3,7,4,75,39,25,18,13,4,9
2005-1720,Bangkok,Hard,32,A,20050926,13,103387,7,,Paradorn Srichaphan,R,185,THA,26.2861054073,57,700,104251,,Q,Ti Chen,R,183,TPE,21.9822039699,282,123,6-3 6-4,3,R32,75,5,5,55,25,23,13,10,0,2,1,1,55,35,19,10,9,2,6
2005-1720,Bangkok,Hard,32,A,20050926,14,104198,,,Guillermo Garcia Lopez,R,188,ESP,22.3134839151,86,460,103762,,Q,John Paul Fruttero,R,185,USA,24.4079397673,205,185,3-6 6-3 7-6(4),3,R32,135,5,1,86,48,33,26,15,1,3,8,9,116,70,48,23,15,8,10
2005-1720,Bangkok,Hard,32,A,20050926,15,102925,,,Justin Gimelstob,R,196,USA,28.6652977413,108,398,102839,,,Nicolas Lapentti,R,188,ECU,29.1197809719,80,480,6-4 6-3,3,R32,70,8,1,50,33,29,12,10,1,1,4,1,56,40,27,7,9,2,4
2005-1720,Bangkok,Hard,32,A,20050926,16,103720,2,,Lleyton Hewitt,R,180,AUS,24.5859000684,5,3085,104160,,,Lukas Dlouhy,R,185,CZE,22.4668035592,87,458,6-3 3-6 7-5,3,R32,112,8,6,95,54,34,21,15,7,11,7,16,100,53,39,18,15,12,17
2005-1720,Bangkok,Hard,32,A,20050926,17,103819,1,,Roger Federer,R,185,SUI,24.1341546886,1,6975,103823,,Q,Denis Gremelmayr,L,183,GER,24.1122518823,239,149,6-3 6-2,3,R16,63,3,1,66,38,31,14,9,7,7,1,3,50,26,19,9,8,2,5
2005-1720,Bangkok,Hard,32,A,20050926,18,104180,,,Gilles Muller,L,193,LUX,22.3846680356,66,558,103632,8,,Luis Horna,R,180,PER,25.0321697467,64,580,6-7(4) 7-6(4) 6-3,3,R16,136,22,4,113,68,56,24,17,6,7,11,2,95,60,48,23,16,1,3
2005-1720,Bangkok,Hard,32,A,20050926,19,104499,,,Jimmy Wang,R,178,TPE,20.629705681,102,410,103163,4,,Tommy Haas,R,188,GER,27.4825462012,39,880,7-5 6-3,3,R16,77,5,0,56,30,23,13,11,0,3,2,2,61,37,25,7,10,3,8
2005-1720,Bangkok,Hard,32,A,20050926,20,103813,6,,Jarkko Nieminen,L,185,FIN,24.1779603012,42,852,104098,,,Dmitry Tursunov,R,185,RUS,22.7898699521,131,317,7-6(2) 6-4,3,R16,97,4,3,73,47,30,18,11,3,5,12,4,81,51,39,9,11,8,11
2005-1720,Bangkok,Hard,32,A,20050926,21,104918,,WC,Andy Murray,R,190,GBR,18.3682409309,109,396,104417,5,,Robin Soderling,R,193,SWE,21.1170431211,41,865,7-6(3) 7-6(5),3,R16,113,6,4,95,38,32,29,12,4,7,10,5,92,60,44,12,12,7,10
2005-1720,Bangkok,Hard,32,A,20050926,22,104068,3,,Robby Ginepri,R,183,USA,22.970568104,21,1240,102143,,Q,Nicolas Thomann,R,183,FRA,32.8240930869,285,122,6-3 7-6(4),3,R16,91,13,2,75,48,32,15,11,0,2,8,2,76,31,25,18,10,8,11
2005-1720,Bangkok,Hard,32,A,20050926,23,103387,7,,Paradorn Srichaphan,R,185,THA,26.2861054073,57,700,104198,,,Guillermo Garcia Lopez,R,188,ESP,22.3134839151,86,460,7-5 6-4,3,R16,86,6,5,82,40,28,20,11,5,8,1,4,67,46,30,5,11,6,11
2005-1720,Bangkok,Hard,32,A,20050926,24,103720,2,,Lleyton Hewitt,R,180,AUS,24.5859000684,5,3085,102925,,,Justin Gimelstob,R,196,USA,28.6652977413,108,398,6-4 5-7 7-6(9),3,R16,148,7,6,111,58,41,23,17,4,10,12,5,108,61,39,23,17,1,7
2005-1720,Bangkok,Hard,32,A,20050926,25,103819,1,,Roger Federer,R,185,SUI,24.1341546886,1,6975,104180,,,Gilles Muller,L,193,LUX,22.3846680356,66,558,6-4 6-3,3,QF,71,6,0,50,28,24,13,9,0,0,7,3,68,39,27,12,10,8,11
2005-1720,Bangkok,Hard,32,A,20050926,26,103813,6,,Jarkko Nieminen,L,185,FIN,24.1779603012,42,852,104499,,,Jimmy Wang,R,178,TPE,20.629705681,102,410,6-4 6-7(3) 6-4,3,QF,148,5,2,101,67,48,17,16,8,11,4,3,115,68,42,25,16,12,17
2005-1720,Bangkok,Hard,32,A,20050926,27,104918,,WC,Andy Murray,R,190,GBR,18.3682409309,109,396,104068,3,,Robby Ginepri,R,183,USA,22.970568104,21,1240,4-6 6-4 6-3,3,QF,77,10,1,72,35,27,23,14,1,3,8,5,89,62,45,12,15,3,7
2005-1720,Bangkok,Hard,32,A,20050926,28,103387,7,,Paradorn Srichaphan,R,185,THA,26.2861054073,57,700,103720,2,,Lleyton Hewitt,R,180,AUS,24.5859000684,5,3085,W/O,3,QF,,,,,,,,,,,,,,,,,,,
2005-1720,Bangkok,Hard,32,A,20050926,29,103819,1,,Roger Federer,R,185,SUI,24.1341546886,1,6975,103813,6,,Jarkko Nieminen,L,185,FIN,24.1779603012,42,852,6-3 6-4,3,SF,57,4,2,56,44,33,7,10,2,3,2,1,51,39,22,6,9,2,5
